Name_ID ,Name_OfficialCombined,Name_Official,,Name_FirstName,Name_ForwardName,Name_DateExpression,Name_BirthDateFilter,Name_DeathDateFilter,Name_Type,Name_KressInstitutionType,Name_InstitutionStatus,Name_Location,Name_LocationFilter,Name_InstitutionWeb,Name_Nationality ,Name_NationalityFilter,Name_ULANID,Name_ULANURI,Name_VIAFID,Name_VIAFURI,Name_LCCNID,Name_LCCNURI,Name_WikipediaURL,Name_TMSID,Name_InternalNote,Name_RelatedObjectID,Name_RelatedAcquisitionID,Name_RelatedDocumentID,Name_RelatedObjectID (previous attribution),,,
NAM0804,"Mino da Fiesole, 1429-1484",Mino da Fiesole,Mino da Fiesole,,Mino da Fiesole,1429-1484,1429,1484,Artist,,,,,,Florentine,Italian,500002074,http://vocab.getty.edu/page/ulan/500002074,59359471,http://viaf.org/viaf/59359471,no99057270,http://id.loc.gov/authorities/names/no99057270,,2199,,,,,,,,
NAM0805,"Mint Museum of Art, Charlotte, North Carolina",Mint Museum of Art,Mint Museum of Art,,,,,,Institution,Kress Gift Location,Current Owner,"Charlotte, North Carolina",North Carolina,https://mintmuseum.org/,,,,,141653905,http://viaf.org/viaf/141653905,n79139663,http://id.loc.gov/authorities/names/n79139663,,35149,,,,,,,,
NAM0806,"Miss Hall's School, Pittsfield, Massachusetts",Miss Hall's School,Miss Hall's School,,,,,,Institution,Kress Gift Location,Former Owner,"Pittsfield, Massachusetts",Massachusetts,https://www.misshalls.org/,,,,,157504697,http://viaf.org/viaf/157504697,no2009049238,http://id.loc.gov/authorities/names/no2009049238,,37797,,,,,,,,
NAM0807,"Moderno, 1467-1528",Moderno,Moderno,,Moderno,1467-1528,1467,1528,Artist,,,,,,Veronese,Italian,500164563,http://vocab.getty.edu/page/ulan/500164563,96577118,http://viaf.org/viaf/96577118,,,,2200,,,,,,,,
NAM0808,"Mola, Gaspare, 1567/1571-1640","Mola, Gaspare",Mola,Gaspare,Gaspare Mola,1567/1571-1640,1567,1640,Artist,,,,,,Florentine,Italian,500027204,http://vocab.getty.edu/page/ulan/500027204,305113750,http://viaf.org/viaf/305113750,no2015060920,http://id.loc.gov/authorities/names/no2015060920,,2201,,,,,,,,
NAM0809,"Mola, Pier Francesco, 1612-1666","Mola, Pier Francesco",Mola,Pier Francesco,Pier Francesco Mola,1612-1666,1612,1666,Artist,,,,,,Italian,Italian,500025440,http://vocab.getty.edu/page/ulan/500025440,66735480,http://viaf.org/viaf/66735480,nr88005819,http://id.loc.gov/authorities/names/nr88005819,,2450,,,,,3170,,,
NAM0810,"Molenaer, Jan Miense, c. 1610-1668","Molenaer, Jan Miense",Molenaer,Jan Miense,Jan Miense Molenaer,c. 1610-1668,1605,1668,Artist,,,,,,Dutch,Dutch,500004943,http://vocab.getty.edu/page/ulan/500004943,95711019,http://viaf.org/viaf/95711019,no92026834,http://id.loc.gov/authorities/names/no92026834,,25213,,,,,,,,
NAM0811,"Corbara, Antonio, 1909-","Corbara, Antonio",Corbara,Antonio,,1909-,1909,,Other,,,,,,,,,,8290337,http://viaf.org/viaf/8290337,n86017317,http://id.loc.gov/authorities/names/n86017317,,,,,,,,,,
NAM0812,"Modern Art Museum of Fort Worth, Forth Worth, Texas",Modern Art Museum of Fort Worth,Modern Art Museum of Fort Worth,,,,,,Institution,Kress Gift Location,Current Owner,"Forth Worth, Texas",Texas,http://www.themodern.org/,,,,,133635041,http://viaf.org/viaf/133635041,n88021969,http://id.loc.gov/authorities/names/n88021969,,11771,,,,,,,,
NAM0813,"Monogrammist A.G., active 16th century",Monogrammist A.G.,Monogrammist A.G.,,Monogrammist A.G.,active 16th century,1500,1599,Artist,,,,,,Italian,Italian,500047782,http://vocab.getty.edu/page/ulan/500047782,95998276,http://viaf.org/viaf/95998276,,,,2172,,,,,,,,
NAM0814,"Frederick Mont, Inc.",,"Frederick Mont, Inc.",,,,,,Seller,,,"New York, New York",New York,,,,,,139936107,http://viaf.org/viaf/139936107,no2007138555,http://id.loc.gov/authorities/names/no2007138555,,8577,,,ACQ063;ACQ067;ACQ068;ACQ069;ACQ070;ACQ071;ACQ072;ACQ073;ACQ074;ACQ075;ACQ076;ACQ077;ACQ078;ACQ079;ACQ080;ACQ081;ACQ082,DOC16407;DOC16408;DOC16409;DOC16410,,,,
NAM0815,"Montagna, Bartolomeo, c. 1450/1454-1523","Montagna, Bartolomeo",Montagna,Bartolomeo,Bartolomeo Montagna,c. 1450/1454-1523,1445,1523,Artist,,,,,,Italian,Italian,500029837,http://vocab.getty.edu/page/ulan/500029837,306336866; 2325220,http://viaf.org/viaf/306336866; http://viaf.org/viaf/2325220,nr91028759,http://id.loc.gov/authorities/names/nr91028759,,1727,,,,,2933,,,
NAM0816,"Montelatici, Francesco, 1607-1661","Montelatici, Francesco",Montelatici,Francesco,Francesco Montelatici,1607-1661,1607,1661,Artist,,,,,,Florentine,Italian,500018818,http://vocab.getty.edu/page/ulan/500018818,95796762,http://viaf.org/viaf/95796762,nr90012225,http://id.loc.gov/authorities/names/nr90012225,https://en.wikipedia.org/wiki/Cecco_Bravo,4148,alt name is Cecco Bravo,,,,,,,
NAM0817,"Montgomery Museum of Fine Arts, Montgomery, Alabama",Montgomery Museum of Fine Arts,Montgomery Museum of Fine Arts,,,,,,Institution,Kress Gift Location,Current Owner,"Montgomery, Alabama",Alabama,http://www.mmfa.org/,,,,,137842305,http://viaf.org/viaf/137842305,n79093335,http://id.loc.gov/authorities/names/n79093335,,11915,,,,,,,,
NAM0818,"Degenhart, Bernhard, 1907-1999","Degenhart, Bernhard",Degenhart,Bernhard,,1907-1999,1907,1999,Other,,,,,,,,,,34468505,http://viaf.org/viaf/34468505,n81013602 ,http://id.loc.gov/authorities/names/n81013602 ,,,,,,,,,,
NAM0819,"Fiocco, Giuseppe, 1884-1972","Fiocco, Giuseppe",Fiocco,Giuseppe,,1884-1972,1884,1972,Other,,,,,,,,,,29839498,http://viaf.org/viaf/29839498,n79040003,http://id.loc.gov/authorities/names/n79040003,,,,,,,,,,
NAM0820,"Moreau, Louis Gabriel, 1739-1806","Moreau, Louis Gabriel",Moreau,Louis Gabriel,Louis Gabriel Moreau,1739-1806,1739,1806,Artist,,,,,,French,French,500013944,http://vocab.getty.edu/page/ulan/500013944,95766330,http://viaf.org/viaf/95766330,,,,2483,the elder,,,,,,,
NAM0821,"Moreelse, Paulus, 1571-1638","Moreelse, Paulus",Moreelse,Paulus,Paulus Moreelse,1571-1638,1571,1638,Artist,,,,,,Dutch,Dutch,500006080,http://vocab.getty.edu/page/ulan/500006080,34701462,http://viaf.org/viaf/34701462,nr91019314,http://id.loc.gov/authorities/names/nr91019314,,5943,,,,,,,,
NAM0822,"Moretto da Brescia, 1498-1554",Moretto da Brescia,Moretto da Brescia,,Moretto da Brescia,1498-1554,1498,1554,Artist,,,,,,Italian,Italian,500007609,http://vocab.getty.edu/page/ulan/500007609,103211555,http://viaf.org/viaf/103211555,n82230771,http://id.loc.gov/authorities/names/n82230771,,1732,,,,,2522;3138,,,
NAM0823,"Morgan Library and Museum, New York, New York",Morgan Library and Museum,Morgan Library and Museum,,,,,,Institution,Kress Special Collection,Current Owner,"New York, New York",New York,http://www.morganlibrary.org/,,,,,140782799,http://viaf.org/viaf/140782799,n78095799,http://id.loc.gov/authorities/names/n78095799,,9948,,,,,,,,
NAM0824,"Morin, Jean, c. 1600-1650","Morin, Jean",Morin,Jean,Jean Morin,c. 1600-1650,1595,1650,Artist,,,,,,French,French,500012334,http://vocab.getty.edu/page/ulan/500012334,60144898515550290913; 48631873,http://viaf.org/viaf/60144898515550290913; http://viaf.org/viaf/48631873,n2005023678,http://id.loc.gov/authorities/names/n2005023678,,5029,,,,,,,,
NAM0825,"Morone, Domenico, c. 1442-after 1517","Morone, Domenico",Morone,Domenico,Domenico Morone,c. 1442-after 1517,1437,1518,Artist,,,,,,Veronese,Italian,500032545,http://vocab.getty.edu/page/ulan/500032545,95881912; 72330627,http://viaf.org/viaf/95881912; http://viaf.org/viaf/72330627,nr2001043920,http://id.loc.gov/authorities/names/nr2001043920,,10574,,,,,,,,
NAM0826,"Morone, Francesco, c. 1471-1529","Morone, Francesco",Morone,Francesco,Francesco Morone,c. 1471-1529,1466,1529,Artist,,,,,,Italian,Italian,500007610,http://vocab.getty.edu/page/ulan/500007610,291303489,http://viaf.org/viaf/291303489,,,,37142,,,,,,,,
NAM0827,"Moroni, Giovanni Battista, c. 1525-1578","Moroni, Giovanni Battista",Moroni,Giovanni Battista,Giovanni Battista Moroni,c. 1525-1578,1520,1578,Artist,,,,,,Italian,Italian,500011118,http://vocab.getty.edu/page/ulan/500011118,95748715; 74649362,http://viaf.org/viaf/95748715; http://viaf.org/viaf/74649362,n79050241,http://id.loc.gov/authorities/names/n79050241,,1736,,,,,,,,
NAM0828,"Mosca, Giovanni Maria, c. 1495-c. 1574","Mosca, Giovanni Maria",Mosca,Giovanni Maria,Giovanni Maria Mosca,c. 1495-c. 1574,1490,1579,Artist,,,,,,Paduan,Italian,500052278,http://vocab.getty.edu/page/ulan/500052278,96030348; 89637504,http://viaf.org/viaf/96030348; http://viaf.org/viaf/89637504,n96110158,http://id.loc.gov/authorities/names/n96110158,,2205,,,,,,,,
NAM0829,"Fischel, Oskar, 1870-1939","Fischel, Oskar",Fischel,Oskar,,1870-1939,1870,1939,Other,,,,,,,,,,120697101,http://viaf.org/viaf/120697101,n85262311 ,http://id.loc.gov/authorities/names/n85262311,,,,,,,,,,
NAM0830,"Moser, Hugo",,"Moser, Hugo",,,,,,Seller,,,"New York, New York",New York,,,,500445850,http://vocab.getty.edu/page/ulan/500445850,7038357,http://viaf.org/viaf/7038357,no2001027799,http://id.loc.gov/authorities/names/no2001027799,,33428,,,ACQ403,,,,,
NAM0832,"Frankfurter, Alfred M., 1906-1965","Frankfurter, Alfred M.",Frankfurter,Alfred M.,,1906-1965,1906,1965,Other,,,,,,,,,,48133972,http://viaf.org/viaf/48133972,n83030844,http://id.loc.gov/authorities/names/n83030844,,,,,,,,,,
NAM0833,"Munari, Cristoforo, 1667-1720","Munari, Cristoforo",Munari,Cristoforo,Cristoforo Munari,1667-1720,1667,1720,Artist,,,,,,Italian,Italian,500123614,http://vocab.getty.edu/page/ulan/500123614,64864675,http://viaf.org/viaf/64864675,nr99014707,http://id.loc.gov/authorities/names/nr99014707,,25024,,,,,,,,
NAM0834,"Freedberg, Sydney, 1914-1997","Freedberg, Sydney",Freedberg,Sydney,,1914-1997,1914,1997,Other,,,,,,,,,,76378542,http://viaf.org/viaf/76378542,n50025683,http://id.loc.gov/authorities/names/n50025683,,1650,,,,,,,,
NAM0835,"Murillo, Bartolomé Esteban, 1617-1682","Murillo, Bartolomé Esteban",Murillo,Bartolomé Esteban,Bartolomé Esteban Murillo,1617-1682,1617,1682,Artist,,,,,,Spanish,Spanish,500007425,http://vocab.getty.edu/page/ulan/500007425,76584455,http://viaf.org/viaf/76584455,n81068073,http://id.loc.gov/authorities/names/n81068073,,1744,,,,,2854;3099,,,
NAM0836,"Museum of Art and Archaeology, University of Missouri, Columbia, Missouri","Museum of Art and Archaeology, University of Missouri","Museum of Art and Archaeology, University of Missouri",,,,,,Institution,Kress Study Collection,Current Owner,"Columbia, Missouri",Missouri,https://maa.missouri.edu/,,,,,124322883,http://viaf.org/viaf/124322883,n79075536,http://id.loc.gov/authorities/names/n79075536,,15467,,,,,,,,
NAM0837,"Mytens the Younger, Martin van, 1695-1770","Mytens the Younger, Martin van",Mytens the Younger,Martin van,Martin van Mytens the Younger,1695-1770,1695,1770,Artist,,,,,,Swedish,Swedish,500025098,http://vocab.getty.edu/page/ulan/500025098,52559379,http://viaf.org/viaf/52559379,no2015036625,http://id.loc.gov/authorities/names/no2015036625,,37379,alt: Martin van Meytens the Younger,,,,,,,
NAM0838,"Friedlaender, Walter, 1873-1966","Friedlaender, Walter",Friedlaender,Walter,,1873-1966,1873,1966,Other,,,,,,,,,,51729420,http://viaf.org/viaf/51729420,n50024043,http://id.loc.gov/authorities/names/n50024043,,,,,,,,,,
NAM0839,"Nancy 16th Century, 16th century",Nancy 16th Century,Nancy 16th Century,,Nancy 16th Century,16th century,1500,1599,Artist,,,,,,French,French,,,,,,,,6694,,,,,,,,
NAM0840,"Napoletano, Francesco, died 1501","Napoletano, Francesco",Napoletano,Francesco,Francesco Napoletano,died 1501,1400,1501,Artist,,,,,,Italian,Italian,500010305,http://vocab.getty.edu/page/ulan/500010305,34321854,http://viaf.org/viaf/34321854,nr92030635,http://id.loc.gov/authorities/names/nr92030635,,36442,,,,,,,,
NAM0841,"Nardo di Cione, active from c. 1340; died 1365/1366",Nardo di Cione,Nardo di Cione,,Nardo di Cione,active from c. 1340; died 1365/1366,1315,1366,Artist,,,,,,Florentine,Italian,500022998,http://vocab.getty.edu/page/ulan/500022998,195691167; 58065747,http://viaf.org/viaf/195691167; http://viaf.org/viaf/58065747,n85251504,http://id.loc.gov/authorities/names/n85251504,,1745,,,,,,,,
NAM0842,"Nassaro, Matteo del, c. 1490-c. 1548","Nassaro, Matteo del",Nassaro,Matteo del,Matteo del Nassaro,c. 1490-c. 1548,1485,1553,Artist,,,,,,Italian,Italian,,,306279397,http://viaf.org/viaf/306279397,,,,2208,,,,,,,,
NAM0843,"Nattier, Jean-Marc, 1685-1766","Nattier, Jean-Marc",Nattier,Jean-Marc,Jean-Marc Nattier,1685-1766,1685,1766,Artist,,,,,,French,French,500029601,http://vocab.getty.edu/page/ulan/500029601,95864286; 61708615,http://viaf.org/viaf/95864286; http://viaf.org/viaf/61708615,n90662682,http://id.loc.gov/authorities/names/n90662682,,1746,,,,,,,,
NAM0844,"Neapolitan 15th Century, 15th century",Neapolitan 15th Century,Neapolitan 15th Century,,Neapolitan 15th Century,15th century,1400,1499,Artist,,,,,,Italian,Italian,,,,,,,,8298,,,,,,,,
NAM0845,"Neapolitan 16th Century, 16th century",Neapolitan 16th Century,Neapolitan 16th Century,,Neapolitan 16th Century,16th century,1500,1599,Artist,,,,,,Italian,Italian,,,,,,,,8317,,,,,,,,
NAM0846,"Nelson-Atkins Museum of Art, Kansas City, Missouri",Nelson-Atkins Museum of Art,Nelson-Atkins Museum of Art,,,,,,Institution,Kress Regional Collection,Current Owner,"Kansas City, Missouri",Missouri,http://www.nelson-atkins.org,,,,,139465505 ,http://viaf.org/viaf/139465505 ,n83044954,http://id.loc.gov/authorities/names/n83044954,,10947,,,,,,,,
NAM0847,"Neri di Bicci, 1418-1492",Neri di Bicci,Neri di Bicci,,Neri di Bicci,1418-1492,1419,1596,Artist,,,,,,Florentine,Italian,500002038,http://vocab.getty.edu/page/ulan/500002038,22412994,http://viaf.org/viaf/22412994,nr91018028,http://id.loc.gov/authorities/names/nr91018028,,12918,,,,,,,,
NAM0848,"Neroccio de' Landi, 1447-1500",Neroccio de' Landi,Neroccio de' Landi,,Neroccio de' Landi,1447-1500,1447,1500,Artist,,,,,,Sienese,Italian,500007415,http://vocab.getty.edu/page/ulan/500007415,95726103,http://viaf.org/viaf/95726103,nr91029149,http://id.loc.gov/authorities/names/nr91029149,,1750,,,,,,,,
NAM0849,"Neroni, Bartolomeo, 1505-1571","Neroni, Bartolomeo",Neroni,Bartolomeo,Bartolomeo Neroni,1505-1571,1505,1571,Artist,,,,,,Italian,Italian,500323140,http://vocab.getty.edu/page/ulan/500323140,89097921; 33074243,http://viaf.org/viaf/89097921; http://viaf.org/viaf/33074243,n82035260,http://id.loc.gov/authorities/names/n82035260,,37547,,,,,,,,
NAM0850,"Netherlandish 15th Century, 15th century",Netherlandish 15th Century,Netherlandish 15th Century,,Netherlandish 15th Century,15th century,1400,1499,Artist,,,,,,Netherlandish,Netherlandish,,,,,,,,8341,,,,,,,,
NAM0851,"Netherlandish 16th Century, 16th century",Netherlandish 16th Century,Netherlandish 16th Century,,Netherlandish 16th Century,16th century,1500,1599,Artist,,,,,,Netherlandish,Netherlandish,,,,,,,,8346,,,,,,,,
NAM0852,"Netherlandish 17th Century, 17th century",Netherlandish 17th Century,Netherlandish 17th Century,,Netherlandish 17th Century,17th century,1600,1699,Artist,,,,,,Netherlandish,Netherlandish,,,,,,,,8350,,,,,,,,
NAM0853,"Neufahrer, Ludwig, c. 1500-1563","Neufahrer, Ludwig",Neufahrer,Ludwig,Ludwig Neufahrer,c. 1500-1563,1495,1563,Artist,,,,,,Austrian,Austrian,500123482,http://vocab.getty.edu/page/ulan/500123482,291998715,http://viaf.org/viaf/291998715,,,,2209,,,,,,,,
NAM0854,"New Orleans Museum of Art, New Orleans, Louisiana",New Orleans Museum of Art,New Orleans Museum of Art,,,,,,Institution,Kress Regional Collection,Current Owner,"New Orleans, Louisiana",Louisiana,http://www.noma.org,,,,,125100196,http://viaf.org/viaf/125100196,n80010418,http://id.loc.gov/authorities/names/n80010418,,11503,,,,,,,,
NAM0855,"New York University Medical Center, New York, New York",New York University Medical Center,New York University Medical Center,,,,,,Institution,Kress Gift Location,Former Owner,"New York, New York",New York,,,,,,127182853,http://viaf.org/viaf/127182853,n80039699,http://id.loc.gov/authorities/names/n80039699,,,,,,,,,,
NAM0856,Newhouse Galleries,,Newhouse Galleries,,,,,,Seller,,,"New York, New York",New York,,,,,,267708773,http://viaf.org/viaf/267708773,n86812407,http://id.loc.gov/authorities/names/n86812407,,12442,,,ACQ083;ACQ084,,,,,
NAM0857,Arthur U. Newton Galleries,,Arthur U. Newton Galleries,,,,,,Seller,,,"New York, New York",New York,,,,,,317110761,http://viaf.org/viaf/317110761,no2015104612,http://id.loc.gov/authorities/names/no2015104612,,28031,,,ACQ085;ACQ086,,,,,
NAM0858,"National Gallery of Art, Washington, District of Columbia",National Gallery of Art,National Gallery of Art,,,,,,Institution,Kress Regional Collection,Current Owner,"Washington, District of Columbia",District of Columbia,http://www.nga.gov,,,,,157699250,http://viaf.org/viaf/157699250,n79054426,http://id.loc.gov/authorities/names/n79054426,,12,,,,,,,,
NAM0859,"Niccolò da Foligno, c. 1420-1502",Niccolò da Foligno,Niccolò da Foligno,,Niccolò da Foligno,c. 1420-1502,1415,1502,Artist,,,,,,Umbrian,Italian,500004204,http://vocab.getty.edu/page/ulan/500004204,294870045; 24872726,http://viaf.org/viaf/294870045; http://viaf.org/viaf/24872726,nr94040146,http://id.loc.gov/authorities/names/nr94040146,,12979,,,,,,,,
NAM0860,"Niccolò da Varallo, 1420-1489",Niccolò da Varallo,Varallo,Niccolò da,Niccolò da Varallo,1420-1489,1420,1489,Artist,,,,,,Italian,Italian,500011294,http://vocab.getty.edu/page/ulan/500011294,236977624,http://viaf.org/viaf/236977624,,,,,,,,,,,,
NAM0861,"Niccolò di Pietro Gerini, died c. 1415-1416",Niccolò di Pietro Gerini,Niccolò di Pietro Gerini,,Niccolò di Pietro Gerini,died c. 1415-1416,1315,1416,Artist,,,,,,Florentine,Italian,500021490,http://vocab.getty.edu/page/ulan/500021490,95813665,http://viaf.org/viaf/95813665,,,,12475,,,,,,,,
NAM0862,"Niccolò di Segna, active 1331-1345",Niccolò di Segna,Niccolò di Segna,,Niccolò di Segna,active 1331-1345,1311,1355,Artist,,,,,,Sienese,Italian,500007938,http://vocab.getty.edu/page/ulan/500007938,95729507; 23021340,http://viaf.org/viaf/95729507; http://viaf.org/viaf/23021340,nr91028518,http://id.loc.gov/authorities/names/nr91028518,,12973,,,,,,,,
NAM0863,"Nicholaus, active c. 1441",Nicholaus,Nicholaus,,Nicholaus,active c. 1441,1416,1456,Artist,,,,,,Ferrarese,Italian,,,,,,,,2210,,,,,,,,
NAM0864,John Nicholson Gallery,,John Nicholson Gallery,,,,,,Seller,,,"New York, New York",New York,,,,,,138811506 ,http://viaf.org/viaf/138811506 ,nr00014863,http://id.loc.gov/authorities/names/nr00014863,,832,,,ACQ087,DOC16411,,,,
NAM0865,"Glück, Gustav, 1871-1952","Glück, Gustav",Glück,Gustav,,1871-1952,1871,1952,Other,,,,,,,,,,30294075 ,http://viaf.org/viaf/30294075 ,nr95027955,http://id.loc.gov/authorities/names/nr95027955,,,,,,,,,,
NAM0866,"Nini, Giovanni Battista, 1717-1786","Nini, Giovanni Battista",Nini,Giovanni Battista,Giovanni Battista Nini,1717-1786,1717,1786,Artist,,,,,,Italian,Italian,500109368,http://vocab.getty.edu/page/ulan/500109368,54419965,http://viaf.org/viaf/54419965,nr2001033221,http://id.loc.gov/authorities/names/nr2001033221,,2211,,,,,,,,
NAM0867,"Nizzola da Trezzo, Jacopo, 1515/1519-1589","Nizzola da Trezzo, Jacopo",Nizzola da Trezzo,Jacopo,Jacopo Nizzola da Trezzo,1515/1519-1589,1515,1589,Artist,,,,,,Milanese,Italian,500126118,http://vocab.getty.edu/page/ulan/500126118,141496948,http://viaf.org/viaf/141496948,no2016119440,http://id.loc.gov/authorities/names/no2016119440,,2283,,,,,,,,
NAM0868,"Nomé, François de, 1593-1624","Nomé, François de",Nomé,François de,François de Nomé,1593-1624,1593,1624,Artist,,,,,,French,French,500023035,http://vocab.getty.edu/page/ulan/500023035,84245062,http://viaf.org/viaf/84245062,n88637018,http://id.loc.gov/authorities/names/n88637018,https://en.wikipedia.org/wiki/Monsu_Desiderio,37043,alt: Monsu Desiderio,,,,,,,
NAM0869,"Gronau, Georg, 1868-1938","Gronau, Georg",Gronau,Georg,,1868-1938,1868,1938,Other,,,,,,,,,,15530856,http://viaf.org/viaf/15530856,nb2004309548,http://id.loc.gov/authorities/names/nb2004309548,,,,,,,,,,
